,geojson,ent_abr,id_dest,nombre
597,"{""type"":""Point"",""coordinates"":[-104.311878809,23.940778177]}",Dgo.,1516,"Cascada el Saltito, Nombre de Dios"
598,"{""type"":""Point"",""coordinates"":[-104.957476932,23.539091366]}",Dgo.,5282,"Cascada Salto del Agua Llovida, Durango"
599,"{""type"":""Point"",""coordinates"":[-104.654912598,23.0290495190001]}",Dgo.,100137,"La Cascada, Mezquital"
600,"{""type"":""Point"",""coordinates"":[-105.379044843,23.8006179820001]}",Dgo.,1521,"Cascada el Mil Diez, Pueblo Nuevo"
601,"{""type"":""Point"",""coordinates"":[-104.361108648,23.465233911]}",Dgo.,1509,"Cascada la Joya, Mezquital"
602,"{""type"":""Point"",""coordinates"":[-98.373412486,17.090101045]}",Gro.,125608,"Cascada del Zorro, Cochoapa el Grande"
603,"{""type"":""Point"",""coordinates"":[-99.6643001799999,18.514739848]}",Gro.,12134,"Pozas Azules de Atzala, Taxco de Alarcón"
604,"{""type"":""Point"",""coordinates"":[-99.6592647689999,18.555041589]}",Gro.,123120,"La Cascada, Taxco de Alarcón"
605,"{""type"":""Point"",""coordinates"":[-99.625136691,17.1520660140001]}",Gro.,116772,"El Chorro, Acapulco de Juárez"
606,"{""type"":""Point"",""coordinates"":[-101.387254402,18.0453695960001]}",Gro.,118461,"Pradera de la Cascada, Coahuayutla de José María Izazaga"
607,"{""type"":""Point"",""coordinates"":[-98.121908742,17.049739661]}",Gro.,124140,"Río Blanco, Tlacoachistlahuaca"
608,"{""type"":""Point"",""coordinates"":[-98.649529656,17.5435410050001]}",Gro.,7189,"Cascada de Axoxuca, Tlapa de Comonfort"
609,"{""type"":""Point"",""coordinates"":[-99.663213931,18.559913798]}",Gro.,130,"Cascada de Cacalotenango, Taxco de Alarcón"
610,"{""type"":""Point"",""coordinates"":[-99.722727536,18.223722907]}",Gro.,125,"Cascada El Machito, Cocula"
611,"{""type"":""Point"",""coordinates"":[-100.670939381,19.6492784000001]}",Mich.,3418,"Cascada la Magoyita, Hidalgo"
612,"{""type"":""Point"",""coordinates"":[-103.941605751,20.053855362]}",Jal.,3848,"Parque Cascada de Comala, Chiquilistlán"
613,"{""type"":""Point"",""coordinates"":[-105.428249083,20.381709351]}",Jal.,3841,"Cascada Agua Caliente, Cabo Corrientes"
614,"{""type"":""Point"",""coordinates"":[-103.343017091,20.7945235450001]}",Jal.,3911,"Cascada Cola de Caballo, Zapopan"
615,"{""type"":""Point"",""coordinates"":[-102.910321166,20.843784649]}",Jal.,3899,"Cascada el Velo de Novia, Acatic"
616,"{""type"":""Point"",""coordinates"":[-103.710831598,20.1423491090001]}",Jal.,3950,"Cascada Paso de Otates, Atemajac de Brizuela"
617,"{""type"":""Point"",""coordinates"":[-104.602893203,20.108001169]}",Jal.,3840,"Cascada Salto de Roma, Ayutla"
618,"{""type"":""Point"",""coordinates"":[-103.513740712,19.6361393440001]}",Jal.,134218,"La Cascada, Zapotlán el Grande"
619,"{""type"":""Point"",""coordinates"":[-103.196556527,20.6416371990001]}",Jal.,147147,"Siete Cascadas, Tonalá"
620,"{""type"":""Point"",""coordinates"":[-102.113246797,20.41213379]}",Jal.,2594,"Balneario la Cascada, Degollado"
621,"{""type"":""Point"",""coordinates"":[-103.400284816,22.177588293]}",Jal.,3769,"Cascada de San Pedro, Colotlán"
622,"{""type"":""Point"",""coordinates"":[-104.157970827,20.3336080290001]}",Jal.,5636,"Cascada El Salto Yerbabuena, Atengo"
623,"{""type"":""Point"",""coordinates"":[-103.857192221,20.956120877]}",Jal.,5241,"Cascada San Martin, Tequila"
624,"{""type"":""Point"",""coordinates"":[-102.903978605,21.005983778]}",Jal.,3926,"Cascada Santillán, Yahualica de González Gallo"
625,"{""type"":""Point"",""coordinates"":[-100.052115502,19.406979828]}",Mex.,210,"Cascada Salto el Barro, Villa Victoria"
626,"{""type"":""Point"",""coordinates"":[-99.665296585,18.789766367]}",Mex.,5714,"Cascada Tzumpantitlán, Tonatico"
627,"{""type"":""Point"",""coordinates"":[-100.143521878,19.165108463]}",Mex.,8657,"Cascada Velo de Novia, Valle de Bravo"
628,"{""type"":""Point"",""coordinates"":[-100.152632137,19.3029565630001]}",Mex.,202,"Cascada la Asunción, Donato Guerra"
629,"{""type"":""Point"",""coordinates"":[-99.4899732539999,19.761405773]}",Mex.,226,"Centro Recreativo Las Cascadas, Chapa de Mota"
630,"{""type"":""Point"",""coordinates"":[-100.254822664,19.282188644]}",Mex.,208,"Parque Estatal El Salto de Chihuahua, Ixtapan del Oro"
631,"{""type"":""Point"",""coordinates"":[-100.427890076,18.8245281000001]}",Mex.,198,"Cascada Nanchititla, Luvianos"
632,"{""type"":""Point"",""coordinates"":[-100.040717486,19.0482856520001]}",Mex.,153411,"Barrio la Cascada, Temascaltepec"
633,"{""type"":""Point"",""coordinates"":[-99.9119105679999,20.151466354]}",Mex.,4701,"Cascada de la Concepción, Aculco"
634,"{""type"":""Point"",""coordinates"":[-99.978700051,19.863232661]}",Mex.,195,"Cascada de Pastores, Temascalcingo"
635,"{""type"":""Point"",""coordinates"":[-99.6351045119999,18.9842812470001]}",Mex.,8567,"Cascada El Salto de Santa Ana, Tenancingo"
636,"{""type"":""Point"",""coordinates"":[-99.881894815,20.110714343]}",Mex.,197,"Cascada El Salto de Tixhiñu, Aculco"
637,"{""type"":""Point"",""coordinates"":[-101.117636728,19.5799493330001]}",Mich.,3254,"Cascada de Ichaqueo, Tzitzio"
638,"{""type"":""Point"",""coordinates"":[-100.491131749,19.4820393700001]}",Mich.,3269,"Cascada Agua Blanca, Jungapeo"
639,"{""type"":""Point"",""coordinates"":[-102.572942318,19.5174492250001]}",Mich.,3560,"Cascada Chorros del Varal, Los Reyes"
640,"{""type"":""Point"",""coordinates"":[-100.949546317,19.6543485670001]}",Mich.,3452,"Cascada Mil Cumbres, Charo"
641,"{""type"":""Point"",""coordinates"":[-101.126731193,19.5852486950001]}",Mich.,161774,"Parque Ecoturístico Cascadas de Ichaqueo, Morelia"
642,"{""type"":""Point"",""coordinates"":[-102.781577107,18.8118375400001]}",Mich.,3562,"Cascada el Salto, Aguililla"
643,"{""type"":""Point"",""coordinates"":[-102.262374382,19.926705224]}",Mich.,2733,"Cascada del Cinco, Jacona"
644,"{""type"":""Point"",""coordinates"":[-102.248046956,19.9199475660001]}",Mich.,2734,"Cascada el Salto, Tangancícuaro"
645,"{""type"":""Point"",""coordinates"":[-100.434763937,19.5809797000001]}",Mich.,3527,"Cascada el Salto del Moro, Tuxpan"
646,"{""type"":""Point"",""coordinates"":[-101.356414745,19.5093063780001]}",Mich.,2937,"Cascada el Salto de San Rafael Coapa, Acuitzio"
647,"{""type"":""Point"",""coordinates"":[-100.670939381,19.6492784000001]}",Mich.,3418,"Cascada la Magoyita, Hidalgo"
648,"{""type"":""Point"",""coordinates"":[-101.800760207,19.176170831]}",Mich.,3070,"Cascada las Juntas, Ario"
649,"{""type"":""Point"",""coordinates"":[-101.788698493,19.1753084810001]}",Mich.,3074,"Cascada las Lajas, Ario"
650,"{""type"":""Point"",""coordinates"":[-102.078644112,19.3523080690001]}",Mich.,3600,"Cascada la Tzaráracua, Uruapan"
651,"{""type"":""Point"",""coordinates"":[-103.516052721,18.5854760600001]}",Mich.,3573,"Cascada los Chorros de Aquila, Aquila"
652,"{""type"":""Point"",""coordinates"":[-100.451767494,19.350826017]}",Mich.,3388,"Cascada Salto de Enandio, Zitácuaro"
653,"{""type"":""Point"",""coordinates"":[-101.425445554,19.20873757]}",Mich.,3001,"Cascada Santa Rosa, Tacámbaro"
654,"{""type"":""Point"",""coordinates"":[-101.807459341,18.958857525]}",Mich.,3020,"Hotel Balneario la Cascada, S.A. de C.V., La Huacana"
655,"{""type"":""Point"",""coordinates"":[-99.9001319179999,25.009111062]}",N.L.,182544,"La Cascada, Montemorelos"
656,"{""type"":""Point"",""coordinates"":[-99.244123394,18.922438227]}",Mor.,5264,"Cascada Salto de San Antón, Cuernavaca"
657,"{""type"":""Point"",""coordinates"":[-104.97281843,21.219668158]}",Nay.,169588,"La Cascada, Compostela"
658,"{""type"":""Point"",""coordinates"":[-104.524500294,21.331912173]}",Nay.,5664,"Cascada Real de Acuitapilco 1, Santa María del Oro"
659,"{""type"":""Point"",""coordinates"":[-104.580695262,21.520399119]}",Nay.,6509,"Cascada Lajas, Santa María del Oro"
660,"{""type"":""Point"",""coordinates"":[-104.962952936,21.873502344]}",Nay.,4940,"Cascada El Salto, Santiago Ixcuintla"
661,"{""type"":""Point"",""coordinates"":[-104.903344098,21.9489201660001]}",Nay.,5471,"Cascada El Salto de Jomulco, Ruíz"
662,"{""type"":""Point"",""coordinates"":[-105.026968261,21.6531140660001]}",Nay.,5684,"Cascada El Salto de Jumatán, Tepic"
663,"{""type"":""Point"",""coordinates"":[-105.126965533,21.414799794]}",Nay.,5652,"Cascada El Salto del Cora, San Blas"
664,"{""type"":""Point"",""coordinates"":[-104.990499789,21.9617771870001]}",Nay.,5468,"Cascada Jonay, Rosamorada"
665,"{""type"":""Point"",""coordinates"":[-104.996703476,21.798555702]}",Nay.,4974,"Cascada Las Goteras, Santiago Ixcuintla"
666,"{""type"":""Point"",""coordinates"":[-105.129218358,21.4565425000001]}",Nay.,5658,"Cascada Nuevo Chapultepec, San Blas"
667,"{""type"":""Point"",""coordinates"":[-104.523782886,21.330634403]}",Nay.,5665,"Cascada Real de Acuitapilco 2, Santa María del Oro"
668,"{""type"":""Point"",""coordinates"":[-100.161433916,25.36763276]}",N.L.,1692,"Cascada Parque Ecoturístico Cola de Caballo, Santiago"
669,"{""type"":""Point"",""coordinates"":[-100.151597118,25.2660073810001]}",N.L.,1738,"Cascada de Chipitín, Santiago"
670,"{""type"":""Point"",""coordinates"":[-99.765004387,23.9466696120001]}",N.L.,1748,"Cascada Velo de Novia, General Zaragoza"
671,"{""type"":""Point"",""coordinates"":[-99.9001319179999,25.009111062]}",N.L.,182544,"La Cascada, Montemorelos"
672,"{""type"":""Point"",""coordinates"":[-100.183082514,25.555222429]}",N.L.,180445,"Las Cascadas, Juárez"
673,"{""type"":""Point"",""coordinates"":[-99.7633942749999,23.9473683620001]}",N.L.,1747,"Cascada el Salto, General Zaragoza"
674,"{""type"":""Point"",""coordinates"":[-100.448777325,25.3824473550001]}",N.L.,1701,"Cascada la Escondida, Santiago"
675,"{""type"":""Point"",""coordinates"":[-96.711751888,17.249140977]}",Oax.,787,"Cascada la Huacamaya, Teococuilco de Marcos Pérez"
676,"{""type"":""Point"",""coordinates"":[-96.129816359,15.9090849140001]}",Oax.,937,"Cascadas Mágicas de Copalitilla, San Miguel del Puerto"
677,"{""type"":""Point"",""coordinates"":[-97.134085688,17.6531860110001]}",Oax.,760,"Cascada de Apoala, Santiago Apoala"
678,"{""type"":""Point"",""coordinates"":[-97.576342659,17.6896282330001]}",Oax.,766,"Cascada las Tinitas, Villa de Tamazulápam del Progreso"
679,"{""type"":""Point"",""coordinates"":[-97.654249801,16.9704435300001]}",Oax.,193689,"El Chorro, Santa Lucía Monteverde"
680,"{""type"":""Point"",""coordinates"":[-97.580342445,16.8666415430001]}",Oax.,196496,"La Cascada, Santiago Yosondúa"
681,"{""type"":""Point"",""coordinates"":[-95.047321443,17.353951551]}",Oax.,186760,"La Cascada, Matías Romero Avendaño"
682,"{""type"":""Point"",""coordinates"":[-97.845676616,17.0787661790001]}",Oax.,881,"Cascada de Paz y Progreso, Santo Tomás Ocotepec"
683,"{""type"":""Point"",""coordinates"":[-97.580254199,16.8472498580001]}",Oax.,882,"Cascada la Esmeralda, Santiago Yosondúa"
684,"{""type"":""Point"",""coordinates"":[-96.852437626,18.156225143]}",Oax.,778,"Cascada las Regaderas, Huautla de Jiménez"
685,"{""type"":""Point"",""coordinates"":[-97.175558815,19.25055645]}",Pue.,402,"Cascada Chilchotla, Chilchotla"
686,"{""type"":""Point"",""coordinates"":[-97.458004852,20.0260202010001]}",Pue.,378,"Cascada Taxipéhuatl, Cuetzalan del Progreso"
687,"{""type"":""Point"",""coordinates"":[-97.586055723,20.0039843370001]}",Pue.,393,"Cascada del Arenal, Zoquiapan"
688,"{""type"":""Point"",""coordinates"":[-97.9117511439999,18.766578022]}",Pue.,198567,"Acatzizimitla, Atoyatempan"
689,"{""type"":""Point"",""coordinates"":[-97.982012518,19.872110773]}",Pue.,418,"Cascada Quetzalapa, Zacatlán"
690,"{""type"":""Point"",""coordinates"":[-97.974194518,20.048829046]}",Pue.,391,"Cascada Tlaxco, Chiconcuautla"
691,"{""type"":""Point"",""coordinates"":[-97.8709004149999,20.329005137]}",Pue.,205019,"La Cascada, Xicotepec"
692,"{""type"":""Point"",""coordinates"":[-97.8351845609999,19.8861446490001]}",Pue.,421,"Cascada Xaltempa, Tetela de Ocampo"
693,"{""type"":""Point"",""coordinates"":[-97.946546687,18.7236359230001]}",Pue.,291,"Cascada Cola de Caballo, Molcaxac"
694,"{""type"":""Point"",""coordinates"":[-97.471774135,19.8968520550001]}",Pue.,389,"Cascada Xucayucan, Tlatlauquitepec"
695,"{""type"":""Point"",""coordinates"":[-97.915994666,18.7642455590001]}",Pue.,297,"Cascada Acatzitzimitla, Atoyatempan"
696,"{""type"":""Point"",""coordinates"":[-97.491648393,20.0115189410001]}",Pue.,372,"Cascada Atepetahua, Cuetzalan del Progreso"
697,"{""type"":""Point"",""coordinates"":[-97.5325610259999,19.993593149]}",Pue.,398,"Cascada Cohuatichan, Cuetzalan del Progreso"
698,"{""type"":""Point"",""coordinates"":[-97.943843472,18.7222739050001]}",Pue.,290,"Cascada del Pescadito, Molcaxac"
699,"{""type"":""Point"",""coordinates"":[-97.946242209,20.032309308]}",Pue.,390,"Cascada el Salto, Zacatlán"
700,"{""type"":""Point"",""coordinates"":[-98.4689675609999,18.964320216]}",Pue.,277,"Cascada Encantada, Tianguismanalco"
701,"{""type"":""Point"",""coordinates"":[-97.610374255,19.918228066]}",Pue.,5958,"Cascada la Olla, Zacapoaxtla"
702,"{""type"":""Point"",""coordinates"":[-97.655605158,18.5478724990001]}",Pue.,314,"Cascada la Puerta de Dios, Juan N. Méndez"
703,"{""type"":""Point"",""coordinates"":[-97.50721907,20.008390691]}",Pue.,376,"Cascada las Brisas, Cuetzalan del Progreso"
704,"{""type"":""Point"",""coordinates"":[-97.4514105379999,20.0335500910001]}",Pue.,380,"Cascada las Hamacas, Cuetzalan del Progreso"
705,"{""type"":""Point"",""coordinates"":[-97.922754198,19.7939713440001]}",Pue.,413,"Cascada Salto de Tepexcanal, Aquixtla"
706,"{""type"":""Point"",""coordinates"":[-97.956885813,19.91251971]}",Pue.,416,"Cascada San Pedro, Zacatlán"
707,"{""type"":""Point"",""coordinates"":[-97.537625412,19.925390266]}",Pue.,5946,"Cascada Tahitic, Zacapoaxtla"
708,"{""type"":""Point"",""coordinates"":[-97.5376305299999,19.9253092390001]}",Pue.,382,"Cascada Tahitic, Zacapoaxtla"
709,"{""type"":""Point"",""coordinates"":[-97.455333491,20.0326117340001]}",Pue.,379,"Cascada Tres Caídas, Cuetzalan del Progreso"
710,"{""type"":""Point"",""coordinates"":[-97.9728622489999,19.873778637]}",Pue.,419,"Cascada Tulimán, Zacatlán"
711,"{""type"":""Point"",""coordinates"":[-107.71662048,25.6387033440001]}",Sin.,228147,"La Cascada, Mocorito"
712,"{""type"":""Point"",""coordinates"":[-107.277626414,24.761797734]}",Sin.,224935,"Cascadas de San Antonio, Culiacán"
713,"{""type"":""Point"",""coordinates"":[-107.484613251,24.8148072710001]}",Sin.,224732,"La Cascada, Culiacán"
714,"{""type"":""Point"",""coordinates"":[-107.2841185,24.7554845990001]}",Sin.,5582,"Cascadas de San Antonio, Culiacán"
715,"{""type"":""Point"",""coordinates"":[-99.515235042,23.3552995420001]}",Tamps.,1881,"Cascada el Salto, Palmillas"
716,"{""type"":""Point"",""coordinates"":[-98.427658867,23.9885258190001]}",Tamps.,1938,"Balneario las Cascadas, Abasolo"
717,"{""type"":""Point"",""coordinates"":[-99.555000858,22.660370363]}",Tamps.,4188,"Cascada Juan Sarabia, Tula"
718,"{""type"":""Point"",""coordinates"":[-97.220594116,19.92372486]}",Ver.,267616,"La Cascada, Atzalan"
719,"{""type"":""Point"",""coordinates"":[-95.207501236,18.385185257]}",Ver.,573,"Cascada Salto de Eyipantla, San Andrés Tuxtla"
720,"{""type"":""Point"",""coordinates"":[-96.99487336,19.401629713]}",Ver.,479,"Cascada de Texolo, Xico"
721,"{""type"":""Point"",""coordinates"":[-97.1120808699999,19.1045676740001]}",Ver.,266081,"La Cascada, Alpatláhuac"
722,"{""type"":""Point"",""coordinates"":[-97.553261575,20.734160263]}",Ver.,288570,"La Cascada, Tihuatlán"
723,"{""type"":""Point"",""coordinates"":[-96.972141535,18.6278306990001]}",Ver.,552,"Cascada Apanga, Mixtla de Altamirano"
724,"{""type"":""Point"",""coordinates"":[-95.116607331,18.6436170280001]}",Ver.,282341,"Cascada las Gemelas, San Andrés Tuxtla"
725,"{""type"":""Point"",""coordinates"":[-94.835707741,18.4556694410001]}",Ver.,291936,"La Cascada, Tatahuicapan de Juárez"
726,"{""type"":""Point"",""coordinates"":[-97.87877759,21.424263239]}",Ver.,284601,"La Cascada, Tantima"
727,"{""type"":""Point"",""coordinates"":[-96.953263171,18.5661810190001]}",Ver.,555,"Cascada de Atlahuitzia, Mixtla de Altamirano"
728,"{""type"":""Point"",""coordinates"":[-97.071718663,18.84500674]}",Ver.,519,"Cascada del Elefante, Ixtaczoquitlán"
729,"{""type"":""Point"",""coordinates"":[-95.0438157899999,18.4928501160001]}",Ver.,268189,"La Cascada, Catemaco"
730,"{""type"":""Point"",""coordinates"":[-96.993669127,19.402341004]}",Ver.,275032,"Texolo, Xico"
731,"{""type"":""Point"",""coordinates"":[-96.996521468,19.4014924190001]}",Ver.,480,"Cascada de la Monja, Xico"
732,"{""type"":""Point"",""coordinates"":[-97.17361533,19.9825368150001]}",Ver.,4663,"Cascada el Encanto, Tlapacoyan"
733,"{""type"":""Point"",""coordinates"":[-97.220701197,19.924516028]}",Ver.,6799,"Cascada Tomata, Tlapacoyan"
734,"{""type"":""Point"",""coordinates"":[-102.33838217,21.955729138]}",Ags.,7489,"IMSS, Unidad de Medicina Familiar No. 6, Jesús María"
735,"{""type"":""Point"",""coordinates"":[-102.304716408,21.8980699140001]}",Ags.,6879,"Hospital Star Médica, Aguascalientes"
736,"{""type"":""Point"",""coordinates"":[-102.307534099,21.901759382]}",Ags.,6966,"ISSSTE, Hospital General, Aguascalientes"
737,"{""type"":""Point"",""coordinates"":[-102.245297867,21.8711601090001]}",Ags.,7130,"ISSSTE, Clínica de Medicina Familiar Ojocaliente, Aguascalientes"
738,"{""type"":""Point"",""coordinates"":[-102.277258688,21.859718721]}",Ags.,7123,"Clínica y Maternidad Casa Blanca, Aguascalientes"
739,"{""type"":""Point"",""coordinates"":[-102.320948763,22.2247189990001]}",Ags.,9021,"Hospital General de Rincón de Romos, Rincón de Romos"
740,"{""type"":""Point"",""coordinates"":[-102.703484553,21.848615937]}",Ags.,7431,"ISEA, Hospital General Calvillo, Calvillo"
741,"{""type"":""Point"",""coordinates"":[-102.355224607,21.8387785530001]}",Ags.,7207,"ISSEA, Hospital de Psiquiatría Dr. Gustavo León Mojica García, Aguascalientes"
742,"{""type"":""Point"",""coordinates"":[-102.355591748,21.8385241890001]}",Ags.,13511,"Hospital Psiquiatría Dr. Gustavo León Mojica García, Aguascalientes"
743,"{""type"":""Point"",""coordinates"":[-102.341288384,21.9647805480001]}",Ags.,7500,"Clínica Juan Pablo II, Jesús María"
744,"{""type"":""Point"",""coordinates"":[-102.254135343,21.8564687520001]}",Ags.,7126,"UNEME, Enfermedades Crónicas, Aguascalientes"
745,"{""type"":""Point"",""coordinates"":[-102.303203305,21.863299542]}",Ags.,7116,"Biomaterna, Aguascalientes"
746,"{""type"":""Point"",""coordinates"":[-102.703649321,21.8476475360001]}",Ags.,7438,"Centro Médico del Valle, Calvillo"
747,"{""type"":""Point"",""coordinates"":[-102.306112405,21.888611923]}",Ags.,6910,"Centro Médico la Mora, Aguascalientes"
748,"{""type"":""Point"",""coordinates"":[-102.283419176,21.8672781810001]}",Ags.,7106,"Centro Médico la Salud, Aguascalientes"
749,"{""type"":""Point"",""coordinates"":[-102.316914805,22.235082398]}",Ags.,7072,"Clínica del Carmen, Rincón de Romos"
750,"{""type"":""Point"",""coordinates"":[-102.306310019,21.8826375530001]}",Ags.,6912,"Clínica Guadalupe, Aguascalientes"
751,"{""type"":""Point"",""coordinates"":[-102.318191674,21.855583245]}",Ags.,7104,"Clínica Santa Fe de Aguascalientes, Aguascalientes"
752,"{""type"":""Point"",""coordinates"":[-102.303297889,21.8610755390001]}",Ags.,7117,"Cruz Roja Mexicana, Aguascalientes"
